EmpID,BiasInfluentialFactor,FitmentPercent
14973,CurrentDesignation,53.990003774063524
11593,Gender,90.4219095814628
16115,CurrentCompanyType,80.52188998584178
18918,CurrentCompanyType,80.29905790856516
14872,EmpScore,54.33683068512133
18584,MartialStatus,54.8024860807792
6145,CurrentCompanyType,81.43617654813832
24220,GraduationYear,54.00213167476922
15232,CurrentDesignation,54.13677614786181
3631,CurrentCompanyType,82.34684713367282
10541,EmpScore,90.37761387982619
5147,CurrentCompanyType,81.74639376055853
20245,DepartmentInCompany,54.015684361004276
14105,CurrentCompanyType,80.73213577540453
8552,CurrentCompanyType,80.73807569753299
9017,Gender,79.41051544384618
3085,CurrentCompanyType,80.02950690026776
16765,CurrentCompanyType,77.50550420527557
8632,CurrentCompanyType,81.06089793527224
16486,CurrentCompanyType,81.89997766751762
13107,Gender,78.6973172426462
18834,Gender,82.7145220614191
8393,Gender,79.38116611807611
11825,Gender,90.32183904425375
9564,Gender,80.58571877315836
23107,Gender,82.8942141063137
20919,Gender,78.73621369233479
10068,Gender,81.85076115486399
22189,CurrentCompanyType,81.22485470385735
18929,TotalLeavesTaken,54.906516003437616
20005,Gender,81.93833353236505
24047,EmpScore,90.49501424695586
24237,Gender,90.73906908045481
20838,CurrentCompanyType,81.09554988200728
13381,CurrentDesignation,54.882903982030555
22702,CurrentCompanyType,80.33115748637029
22040,CurrentCompanyType,80.9212955017272
14998,CurrentCompanyType,80.70475952267203
15856,CurrentCTC,54.55342870889638
16037,CurrentCTC,54.34160386563902
13979,CurrentCTC,55.85793655625105
24255,CurrentCompanyType,79.91096908181055
12096,CurrentCompanyType,80.41971437332185
7496,CurrentDesignation,55.234085388244864
17787,EmpScore,89.49763339314188
20441,CurrentCTC,56.52137099206048
16750,CurrentCompanyType,81.78665596776852
21000,EmpScore,56.70449056883538
7956,CurrentCompanyType,81.50036825147825
15456,CurrentCompanyType,80.9274837247841
20604,CurrentCompanyType,81.35767006926335
15136,CurrentCompanyType,79.20635386485142
9358,Age,55.675687670053875
6994,Gender,89.56206417970999
8929,CurrentCompanyType,80.07413434336853
12425,CurrentCompanyType,81.08534727031329
13210,Gender,78.07659425006307
12429,CurrentCTC,55.63072085539375
14793,CurrentCompanyType,80.6269099918792
14483,TotalLeavesTaken,55.6505319123483
2429,CurrentCompanyType,77.97412000803907
21215,CurrentCompanyType,81.82133882058793
16051,CurrentCompanyType,80.63554049764126
10808,HighestDegree,52.99926441578468
5777,CurrentCompanyType,81.90008596591917
12645,CurrentCompanyType,81.88954244447004
2839,CurrentCTC,54.34623349041554
9605,CurrentCompanyType,81.94441354728941
9056,Gender,78.98494327078801
17429,GraduationYear,52.73250183362326
12209,ExpectedCTC,54.27136054476699
10238,CurrentCompanyType,81.7452721002462
3938,GraduationYear,51.22705302750353
12127,DepartmentInCompany,54.495114014579286
3739,Gender,78.5022661075687
6341,CurrentCompanyType,80.8533267555685
24085,CurrentCompanyType,80.9040823953433
12479,CurrentCTC,55.50892761519633
20935,EmpScore,56.95324950816718
22461,Gender,90.0746278986741
3657,Gender,89.8485539712677
23445,CurrentCTC,52.322224841809025
19334,Gender,78.7793726210577
11870,Gender,90.54461191311839
23227,CurrentCompanyType,79.01320775023378
15089,EmpScore,55.758123496031544
7493,DepartmentInCompany,54.99897075818167
2416,EmpScore,55.30485203513037
16780,Gender,79.27403780362286
22506,CurrentCompanyType,82.30350900303426
15179,Gender,89.5669786041677
2426,CurrentCompanyType,82.28124448338441
18451,CurrentCompanyType,80.08193470876165
21648,CurrentCTC,56.26785040025176
20127,Gender,79.31154960984912
19172,Gender,79.22403791824425
14893,CurrentCompanyType,81.89467222976674
16683,CurrentCompanyType,80.36041838938024
17625,CurrentCompanyType,81.93071308560997
8257,CurrentCompanyType,80.28528007937405
12451,CurrentCompanyType,81.63195479717609
22766,DepartmentInCompany,53.09062766075084
22347,CurrentCompanyType,82.47424368069645
11370,Gender,79.40316812172557
16081,CurrentCompanyType,81.77017811985772
19303,CurrentCompanyType,81.30136220674065
15925,CurrentCompanyType,81.03372484084197
21365,Gender,90.39775387043991
9466,EmpScore,90.0904115338968
11723,CurrentCTC,56.63296368801983
16457,CurrentCTC,57.34367709864556
5755,CurrentCompanyType,80.62818563879533
2163,CurrentCompanyType,80.59058671437356
12018,CurrentCompanyType,81.50261626650249
15784,CurrentCompanyType,77.8464022855776
12823,GraduationYear,54.15213511127304
3218,CurrentCompanyType,81.5373476503768
15027,CurrentCompanyType,78.65163893873587
16104,CurrentCTC,53.15293857859043
5134,CurrentCompanyType,81.7762521979311
4774,CurrentCompanyType,81.97227527715191
19638,Gender,89.51327881900865
19266,EmpScore,55.41790573300297
18006,LatestDegreeCGPA,51.96575849674566
4660,CurrentCompanyType,81.2531780816402
23465,Gender,79.57183257607325
20254,EmpScore,55.824739777951976
8495,CurrentCompanyType,81.75854538628025
5966,CurrentCompanyType,80.25325685593275
14910,CurrentCompanyType,81.82341516724858
14022,CurrentCompanyType,78.76860882682409
6852,Gender,89.41773512511388
14576,LatestDegreeCGPA,54.28692684647278
22213,CurrentDesignation,54.831920900794174
4285,CurrentCompanyType,79.97060105289457
12377,EmpScore,89.00108546028204
11148,EmpScore,55.74985276581256
14318,CurrentCompanyType,80.3094549296263
2933,Gender,81.41327316076242
24205,CurrentCompanyType,81.20417898493449
3838,CurrentCompanyType,80.98632059660588
8970,CurrentCompanyType,78.86384808365727
12116,CurrentCompanyType,80.98265683642332
4821,CurrentCTC,52.4484633350867
15744,EmpScore,56.12094608458781
17637,Gender,79.15591256004069
8098,CurrentCTC,55.69966321666956
21894,EmpScore,55.51731406133628
19800,CurrentCompanyType,81.62204594445393
12978,CurrentCompanyType,79.0309152133395
23269,Gender,81.01775662985409
11014,CurrentCompanyType,79.30308252350157
10263,CurrentCompanyType,79.42655949211543
21454,EmpScore,52.79462947383232
22831,MartialStatus,55.14694550392617
5463,Gender,78.5810062595914
19259,CurrentCTC,51.75208624120748
15785,CurrentCompanyType,82.41527357673391
18746,TotalLeavesTaken,53.83082808925593
6720,EmpScore,56.521254009702034
3355,CurrentCompanyType,80.20381255348396
13800,EmpScore,54.90651971214275
22300,CurrentCompanyType,80.98244356935786
9103,Gender,90.18501286383501
12447,CurrentCompanyType,80.32026913829742
22789,Gender,78.62895891828028
24283,Gender,81.99576435150995
14878,CurrentCompanyType,81.59127502648263
13680,CurrentCompanyType,80.70994700088839
23900,CurrentCompanyType,80.8227463063767
9535,Gender,79.49903536791783
17456,Gender,81.04465685337617
14822,CurrentCompanyType,79.68006183494855
16375,Gender,80.08995337193517
20596,CurrentCompanyType,81.89022992060052
12554,DepartmentInCompany,53.6413466950822
13760,CurrentCompanyType,81.41129145103027
19580,CurrentCompanyType,79.75068106842629
16111,CurrentCompanyType,80.56701097747407
15673,Gender,79.11959772074535
18238,CurrentCompanyType,81.80060363981922
12647,CurrentCompanyType,82.09896666579272
4225,DepartmentInCompany,54.18069658544965
17049,MartialStatus,52.224387728412054
21520,Gender,81.52352126440607
16822,CurrentCompanyType,82.43457652914888
17174,CurrentCompanyType,80.9988239321341
2761,Gender,90.46805015645289
11315,Gender,90.64951920765165
2086,CurrentCTC,56.26800646180443
19656,EmpScore,56.275096600349954
4677,Gender,79.02315275228064
4606,Gender,79.96386173690436
7548,CurrentCompanyType,80.04975557903833
10575,CurrentCompanyType,79.66784689152239
15045,MartialStatus,55.00703307181688
15341,CurrentCompanyType,81.14258436747053
4629,CurrentCompanyType,80.83460929996176
20095,CurrentCompanyType,81.56931591596118
15202,CurrentCTC,55.117387447206454
7940,CurrentCompanyType,80.96766177422161
23909,Gender,81.89341315614185
24270,CurrentCompanyType,81.44914130056469
5255,CurrentCompanyType,78.98795401432136
11445,CurrentCompanyType,81.29267976511711
10809,CurrentCompanyType,81.37800792472912
3387,CurrentCompanyType,80.51079278963397
4661,EmpScore,56.83614557542073
18273,CurrentCompanyType,79.89173562802057
14612,EmpScore,88.80091457567153
15108,DepartmentInCompany,53.912717616600766
11918,Gender,82.99186661908873
9713,LatestDegreeCGPA,54.172011873147355
16680,CurrentCompanyType,82.0190569449763
9765,CurrentCompanyType,82.71934114042844
18095,CurrentCompanyType,80.83749583064511
7746,CurrentCompanyType,81.57564096516406
22298,CurrentCompanyType,79.66630697637085
22116,MartialStatus,54.70473049938609
14525,JobProfileIDApplyingFor,53.8887534502459
19125,CurrentCompanyType,80.67883224261652
5616,CurrentCompanyType,81.72491811877993
11917,MartialStatus,53.60812115438824
9387,CurrentCompanyType,80.71843491016722
9391,CurrentCompanyType,81.63649480894955
24017,CurrentDesignation,53.339728812311705
2414,CurrentCompanyType,80.03083868633627
16141,CurrentCompanyType,79.19500233450935
12149,CurrentCompanyType,79.4359162846484
14824,Gender,82.58743860031711
24051,CurrentCompanyType,79.7886674783239
15119,DepartmentInCompany,53.37162210523104
7259,CurrentCompanyType,79.88796963345882
18555,CurrentCompanyType,81.53088821862771
19787,EmpScore,90.82801177408768
23176,Gender,90.20754101648673
10668,CurrentCompanyType,80.72973449119942
16679,CurrentCompanyType,81.13213032366338
6900,CurrentCompanyType,81.83926377525884
2588,CurrentCompanyType,79.48428929589701
21785,EmpScore,56.162991017401396
14989,CurrentCompanyType,81.82980140843884
23927,Gender,78.57437283460524
18684,EmpScore,89.38346217580023
20165,Gender,79.50381542824285
14757,Gender,82.936395567999
7101,CurrentCompanyType,80.92216648985186
12985,CurrentDesignation,53.9896505971664
10293,Gender,89.51835574461869
11463,CurrentCompanyType,81.28660537310176
20294,CurrentCompanyType,79.05549971824041
7044,CurrentCompanyType,80.43594841393436
21214,Gender,89.62441024028587
14956,Gender,79.5166437314003
9209,CurrentCompanyType,81.73716498173577
16002,Gender,81.30828077257566
7160,CurrentCompanyType,81.04414446670637
15311,Gender,90.05270572139806
9898,CurrentCTC,56.066341425484154
8601,CurrentCompanyType,81.50802333598313
5264,MartialStatus,53.94445328607506
4756,Gender,91.2136688087038
19089,CurrentCompanyType,80.88092187657199
15373,HighestDegree,53.528714052007814
23778,CurrentCompanyType,81.21750821258908
4830,CurrentCompanyType,80.23567055133441
4245,CurrentCompanyType,78.65474158137725
15117,CurrentCompanyType,80.81293995864954
7243,CurrentCompanyType,81.70527717269698
13969,CurrentCTC,55.78725256553216
10410,MartialStatus,54.35885613472205
19385,CurrentCTC,54.06629595982413
17367,Gender,78.29313293687277
17170,CurrentCompanyType,82.24385903727648
9839,CurrentCompanyType,81.54310864070231
12825,Gender,78.5450391448744
6005,Gender,81.5924276909484
6985,CurrentCompanyType,81.35915071076256
12501,EmpScore,55.92763266195618
7440,CurrentCTC,56.91174869244189
2290,Gender,90.06017356907763
8483,CurrentCompanyType,81.54321031724713
19358,CurrentCompanyType,80.55278369766859
12473,Gender,80.86293983060585
10671,CurrentCompanyType,81.32999741157437
14520,Gender,79.09631481835541
2735,CurrentCTC,55.88404445217152
5251,HighestDegree,54.11272984766809
3666,CurrentCompanyType,80.70408087202729
16199,Gender,79.12359855626
7659,CurrentCTC,51.284470093766416
18370,Gender,81.30542172567746
15384,CurrentCompanyType,82.52333143507164
12273,CurrentCompanyType,81.13572321234807
9662,CurrentCompanyType,82.40223216607417
24214,CurrentCompanyType,82.06367774061016
19037,Gender,78.61347365667336
8414,Gender,81.4461360003106
18063,Gender,78.93311604639312
3083,CurrentCTC,55.982819526651646
11024,CurrentCompanyType,81.6142693269731
19191,CurrentCTC,54.80507534568986
21324,CurrentCompanyType,81.10995671330586
8008,Gender,79.70890993154138
4570,CurrentCompanyType,80.38070202910995
2865,CurrentCompanyType,81.24091892822565
17179,Gender,81.29234451549405
6817,Gender,89.56783490520826
2095,CurrentCompanyType,81.59690464080158
20431,Gender,89.48681937514162
15862,CurrentCompanyType,82.19929895144762
9455,CurrentCompanyType,81.96425990534173
12650,CurrentCompanyType,81.98656238832069
8841,CurrentCompanyType,81.50425049065451
23669,CurrentCompanyType,80.60392549760259
2115,CurrentCompanyType,80.63971965537793
20424,CurrentCompanyType,78.91429967098978
23488,CurrentCompanyType,81.65125676007368
9226,CurrentCompanyType,81.24313588617824
21521,CurrentCompanyType,82.03470699140608
11673,CurrentCTC,56.82891378612141
16835,CurrentCompanyType,81.88943940667006
12135,DepartmentInCompany,56.83393928264126
5701,CurrentCompanyType,82.23319913191362
8644,CurrentCompanyType,79.31725572674064
2261,Gender,79.96362574781844
18980,MartialStatus,53.67694062508379
12299,CurrentCTC,56.22721189537487
3077,Gender,90.30474294108645
5795,CurrentCompanyType,81.197746523192
24215,CurrentCTC,55.56907209835576
9524,CurrentCompanyType,80.03026923609849
18840,CurrentCompanyType,81.16913251058
13291,EmpScore,90.20085480584501
6649,MartialStatus,52.86643400111093
22705,CurrentCompanyType,79.89976909005235
12308,Gender,81.64263747884536
22218,CurrentCompanyType,81.02710023084445
6190,CurrentCompanyType,80.93210480940135
9428,EmpScore,52.75751941143582
22679,Gender,79.86976874846795
9562,EmpScore,51.316260190934294
10421,CurrentCompanyType,80.46870001110837
12597,CurrentCompanyType,81.7499771129679
19696,EmpScore,89.70481895637376
20635,CurrentCompanyType,82.38652193768378
17219,EmpScore,54.28338866717891
10613,CurrentCompanyType,81.07996033443074
2612,CurrentCompanyType,82.44222605771677
8462,CurrentCompanyType,81.3212472418982
8685,Gender,90.73451587328782
22745,CurrentCompanyType,82.7129578753784
13023,CurrentCTC,56.958687688911766
18526,CurrentCTC,52.81954606418486
2663,CurrentCompanyType,81.2615337675926
21401,CurrentCompanyType,80.45075510819368
15934,CurrentCompanyType,80.68232378472848
6780,Gender,78.39289060561357
20246,CurrentCompanyType,79.74561758160888
23051,CurrentCompanyType,80.18445820720802
6703,CurrentCompanyType,78.63555726431106
6989,CurrentCTC,56.75300788059914
17272,CurrentCTC,55.896974679335464
17783,Gender,81.16669741042662
22102,Gender,78.12461557456434
12044,Gender,80.90779338585018
11499,CurrentCompanyType,80.64605664142462
15561,CurrentCTC,52.545290007681295
20360,Gender,90.02026148029026
19531,CurrentCompanyType,79.53763609414787
22610,DegreeBranch,54.731452204331035
20227,Gender,79.43746879003818
14969,CurrentCompanyType,80.32465539748804
5546,Gender,79.72117121949455
7697,Gender,79.51734974620184
8376,Gender,90.0347090169565
9933,LatestDegreeCGPA,55.14346536032849
21157,GraduationYear,54.81800062745156
21425,CurrentCompanyType,80.36278872370902
6542,Gender,78.54290881846931
3280,GraduationYear,51.6098994526716
14392,CurrentCompanyType,81.16829960465029
4440,CurrentCompanyType,81.91114766923592
15037,Gender,88.31707434537893
22620,CurrentCompanyType,81.79370891146338
6433,EmpScore,89.21284813260831
12586,CurrentCompanyType,80.67714361253437
16066,CurrentCompanyType,81.45355394518015
4541,CurrentCompanyType,81.0756420652585
15724,CurrentCompanyType,80.0952710599279
4568,CurrentCompanyType,80.78881246202451
8125,CurrentCompanyType,78.5538807466647
7568,CurrentCompanyType,82.23651970287492
6075,MartialStatus,53.518424197130436
11361,CurrentCompanyType,81.04148394174584
4767,CurrentCTC,56.002449124087356
9141,CurrentCompanyType,80.77336470315936
9984,CurrentCompanyType,79.76263671526807
9773,CurrentCTC,56.406913992549846
12660,CurrentCompanyType,81.8386409255464
16559,CurrentCompanyType,82.31656296059542
3069,CurrentCTC,58.88645908962851
7743,Gender,81.5387829247804
2280,CurrentCompanyType,80.42434077492585
19960,Gender,79.65882729724699
3516,CurrentCompanyType,81.63278225431719
17494,Gender,90.64940904724571
20162,CurrentCTC,53.14804954657704
7877,EmpScore,49.97353016663955
22328,CurrentCompanyType,81.61858059617714
8478,Gender,81.30754324304961
6483,CurrentCompanyType,80.24027556882787
10960,EmpScore,88.96174103043171
2848,CurrentCompanyType,80.95451753934113
11680,CurrentCompanyType,81.51320168462951
14317,DepartmentInCompany,54.34442774983814
9008,CurrentCompanyType,81.68654892288694
19917,EmpScore,89.18826776705377
8347,Gender,79.28130872260797
9895,MartialStatus,53.61268539920961
18497,CurrentCompanyType,81.9080057005823
7039,CurrentCompanyType,80.3693022903336
10275,CurrentCTC,55.11195591802545
4787,MartialStatus,53.163650777376404
10361,CurrentCompanyType,78.85519240473948
4447,Gender,90.83068707420887
17087,CurrentCompanyType,81.62131247154262
6530,CurrentCompanyType,81.00614864784703
3349,DepartmentInCompany,53.64694945177
2251,EmpScore,55.91989611234163
18007,Gender,90.56305885358702
11631,EmpScore,89.48782461542815
22674,CurrentCompanyType,82.4081292949369
3887,CurrentCompanyType,82.98688293019367
6267,CurrentCompanyType,81.83569133568477
14293,EmpScore,55.91841845066804
17666,CurrentCompanyType,80.57495195420631
18023,Gender,81.78111712168253
5792,CurrentCompanyType,82.03698321129536
12748,Gender,80.64362882994509
9546,Gender,78.7083467896789
5682,Gender,91.86338999315575
10453,Gender,80.56983747794594
20392,Gender,81.00741096074552
20701,CurrentCompanyType,81.33292999786352
19035,CurrentCompanyType,81.08232943246921
9057,EmpScore,55.942376415152665
15466,Gender,79.30555662005476
23266,Gender,80.4475689410581
23629,CurrentCompanyType,79.48278869525383
23078,CurrentCTC,56.17496221124509
5333,CurrentCompanyType,78.27876515518409
21456,Gender,79.78417884167659
21532,CurrentCompanyType,79.54097586861774
17803,CurrentDesignation,55.41828753296589
11438,Gender,80.68743557679657
19927,CurrentCompanyType,78.41840059796831
6500,CurrentCTC,55.30429580580941
15038,CurrentCompanyType,79.39536601352117
10078,CurrentCompanyType,81.55355299680593
11992,CurrentCompanyType,79.24376435257362
5352,EmpScore,55.7696339341022
9094,EmpScore,50.72647080254552
13105,GraduationYear,53.71583011640939
21830,Gender,79.02598312843408
4554,CurrentCompanyType,80.8135299314202
5831,EmpScore,55.14636327279864
14023,CurrentCompanyType,82.38254372370656
19280,CurrentCTC,56.116843836729004
3922,CurrentCompanyType,79.6438371952472
3210,Gender,90.49794724241653
8231,CurrentCompanyType,81.72209509480513
19027,CurrentCompanyType,81.60836104111641
23864,Gender,77.76604824106572
13750,CurrentCompanyType,82.44467901512223
15308,Gender,80.95902837270873
12792,MartialStatus,53.64112373163765
8604,Gender,90.14301455772919
15422,Gender,79.75023818072536
19458,CurrentCTC,51.580574009740815
11317,CurrentDesignation,55.70634594308804
16390,Gender,89.53089959028492
20628,CurrentCTC,55.939069252482916
9842,CurrentCompanyType,80.63639394610628
13124,CurrentCompanyType,80.2691438070631
21808,CurrentCompanyType,80.74302465423223
14928,CurrentCompanyType,79.75601937517582
17762,CurrentCompanyType,78.3883402269889
3266,CurrentCompanyType,80.35770122479626
11423,CurrentCompanyType,82.41254263270542
19478,CurrentCompanyType,79.9459479410697
3690,CurrentCompanyType,79.47493653565643
14380,EmpScore,56.23321951137556
6218,LatestDegreeCGPA,53.517506533031565
19091,MartialStatus,53.882561619493195
20929,CurrentCompanyType,80.83966507035652
14199,CurrentCompanyType,81.64715006353595
20683,Gender,79.11134065709773
2031,CurrentCompanyType,81.33985363260868
14421,CurrentCompanyType,80.22354367294247
22815,CurrentDesignation,54.84584976348521
10411,EmpScore,90.06253324171725
2407,Gender,89.47113766641554
21779,Gender,81.47239140365498
22522,Gender,79.32960756944728
11133,Gender,89.91674570070364
13685,CurrentCompanyType,80.62414186384056
16443,CurrentCompanyType,81.2312846239774
20827,Gender,78.813159322996
6117,CurrentCompanyType,80.97169944864639
17254,CurrentCompanyType,80.17171041711775
14012,CurrentCompanyType,80.583305936433
19235,Gender,79.66950626298186
21920,CurrentCompanyType,81.98440054706806
11432,Gender,89.56169264318356
4301,DepartmentInCompany,53.84807193744385
23417,CurrentCompanyType,81.1870782417606
4572,CurrentCompanyType,81.65003765151043
6137,CurrentCompanyType,80.52060534370341
12360,CurrentCompanyType,81.83792368327417
16322,CurrentCompanyType,80.28738194175665
17842,CurrentCTC,54.53605454656012
2913,CurrentCompanyType,80.66332852104746
15482,Gender,77.48162564735371
5194,CurrentCompanyType,82.21248332170848
13958,CurrentCompanyType,80.10994665317278
10705,CurrentCompanyType,81.56397509209125
22082,CurrentCompanyType,82.24378145905625
14817,Gender,82.51659520252409
14674,CurrentCompanyType,81.63041264119981
8080,CurrentCompanyType,81.6528083364139
11286,Gender,89.76587299159367
4211,CurrentCompanyType,82.13153575560169
13305,Gender,78.98211724986147
17286,CurrentDesignation,53.79652838244802
16177,Gender,82.09463255423623
14135,Gender,78.87473959550918
8449,CurrentCTC,68.14502948826384
16096,CurrentCompanyType,80.9788116311551
20652,CurrentCompanyType,80.7645125067993
8672,CurrentCompanyType,81.271753841328
15953,CurrentCTC,55.71777345296485
11945,CurrentCompanyType,81.06569866062303
8817,CurrentCompanyType,80.56638907545398
21171,EmpScore,54.09683143707565
13106,CurrentCompanyType,81.51592535595586
23844,CurrentCompanyType,80.15115100100971
16371,Gender,82.04440330856359
19155,TotalLeavesTaken,53.522296460756436
21322,CurrentCompanyType,81.55831102421386
18510,CurrentCompanyType,79.68494138744768
23152,CurrentCompanyType,79.86380559463413
20795,EmpScore,55.375598870975665
16011,EmpScore,53.990983704414084
2404,CurrentCompanyType,82.02188791015234
20569,Gender,91.66972963157279
20706,CurrentCompanyType,81.42957710042825
8044,CurrentCompanyType,78.305282767245
9762,Gender,90.66031476722476
15041,CurrentCompanyType,80.450224926663
11197,CurrentCTC,56.201848864106935
18353,CurrentCompanyType,81.91949769092915
7781,DegreeBranch,53.57788733294804
21807,CurrentCTC,56.21711658152283
15326,TotalLeavesTaken,56.38060862328901
9620,CurrentCTC,52.96791715799449
7283,Gender,81.83913254932962
20353,Gender,77.1932380227491
19206,CurrentCompanyType,82.09114967167015
17854,CurrentCompanyType,80.05644497686703
8698,CurrentCTC,52.145681308507704
9817,EmpScore,55.95580614466962
14113,Gender,89.94916678761979
15756,CurrentCompanyType,80.91624001293461
2385,Gender,89.92039591449098
10221,CurrentCompanyType,80.83372252575171
17983,CurrentCompanyType,81.81480564377729
9093,CurrentCompanyType,78.6115990391275
21449,CurrentCTC,51.564044796204556
19288,CurrentCompanyType,80.79108012503457
24346,CurrentCompanyType,78.32885581848224
21233,CurrentCompanyType,81.53807325736587
16970,CurrentCompanyType,80.65730464557073
8796,Gender,80.98263389389095
14553,Gender,79.70274452720518
23016,CurrentCompanyType,80.45227084118108
4292,CurrentCompanyType,81.00503193898297
18439,CurrentCompanyType,81.65727028511145
14032,CurrentCompanyType,81.78195411895729
18410,HighestDegree,54.278356020171344
23375,CurrentCompanyType,81.82981783112479
19649,Gender,90.60837434431278
20084,CurrentCompanyType,80.80486253200654
19086,CurrentCompanyType,81.80314817578363
11272,Gender,90.92319686473625
23247,CurrentCompanyType,79.77488681181875
3778,CurrentCompanyType,81.36512534461048
13785,JobProfileIDApplyingFor,54.571874837030066
2959,Gender,77.66838498921898
7531,CurrentCompanyType,80.441451647717
20639,CurrentCompanyType,79.94898868574697
6622,TotalLeavesTaken,53.97791520737849
2365,CurrentCompanyType,82.64703196996182
22393,Gender,79.44923847904073
17727,CurrentCompanyType,81.45326692001308
9294,CurrentCompanyType,80.18955411637202
23226,CurrentCompanyType,79.6470217671972
22419,CurrentCompanyType,80.37092395068393
5859,CurrentCompanyType,81.60528793882014
9045,Age,56.12000253908177
3994,Gender,90.11155198381425
11816,EmpScore,55.115021354587974
10462,Gender,78.32389279423622
13052,DepartmentInCompany,54.32645103480091
15741,Gender,79.7739367276715
12049,GraduationYear,52.6639992303528
4455,EmpScore,55.10017848497827
16464,CurrentCTC,56.147723809219
6877,CurrentCompanyType,81.46222993342386
21510,CurrentCompanyType,78.8891576025349
23075,CurrentCompanyType,81.60691053725095
13674,EmpScore,89.58433893221354
5479,GraduationYear,53.67463908930159
3966,Gender,81.57484505557848
5641,EmpScore,54.83597861984103
7699,CurrentCompanyType,80.61375332331315
7374,CurrentCompanyType,81.33506471784065
13133,Gender,90.93278251991015
11531,CurrentCTC,55.721845738261024
10880,Gender,78.74628806180982
17500,CurrentCompanyType,81.0032835007044
16829,CurrentCompanyType,83.25429086418234
15002,CurrentCompanyType,81.20670003555043
15054,Gender,89.88065661066106
11553,CurrentCompanyType,81.2112458359886
17470,CurrentCompanyType,81.81688020197
8429,CurrentCompanyType,81.20311014639921
15320,CurrentCompanyType,81.96955972233768
5392,Gender,90.43448036735893
9009,CurrentCompanyType,79.26807467705787
20589,Gender,81.90620336335789
5409,MartialStatus,54.68992093156438
3802,CurrentCompanyType,79.17119618653268
8998,CurrentCompanyType,82.28495486311618
14306,CurrentCompanyType,79.04481015924767
15197,Gender,90.18798107512387
8006,CurrentCompanyType,79.50151891545025
11274,CurrentCompanyType,81.1895041428701
9996,CurrentCompanyType,81.32434273868255
17252,EmpScore,55.75387012254325
22390,CurrentCompanyType,81.76271885856512
14823,CurrentCTC,56.21609940204563
13517,Gender,78.86259036244302
13993,CurrentCompanyType,80.38456745976816
8139,CurrentCompanyType,82.3209748494849
2475,CurrentCompanyType,81.39830373739716
10091,Gender,77.79122469258216
20029,CurrentCompanyType,79.03851893859486
19026,CurrentCompanyType,80.62519847530609
11986,CurrentDesignation,53.09042238721762
9136,EmpScore,56.06761688616035
15960,Gender,82.50675328022076
13003,CurrentCTC,56.03907350380395
6477,Gender,81.93948597810002
10887,EmpScore,55.86144853711892
13068,CurrentCompanyType,81.4645382405961
7527,Gender,79.333068890696
19880,CurrentCompanyType,79.20978119775262
23023,Gender,90.21621275987115
8972,Gender,90.12872117836997
8592,CurrentCompanyType,80.34693063753424
11790,DepartmentInCompany,53.71958550245664
24007,CurrentCompanyType,81.23458081192071
20576,CurrentCompanyType,82.0963940195203
18008,CurrentCompanyType,78.71225205046733
16380,CurrentCTC,52.149454666411714
15142,LatestDegreeCGPA,54.53299798474106
19279,Gender,90.71551715753417
6553,CurrentCTC,56.404733930178615
9971,CurrentCompanyType,77.85251693994412
9281,CurrentCTC,56.96414234769435
14840,CurrentCompanyType,81.89731945229497
11489,EmpScore,90.13135129045551
10435,LatestDegreeCGPA,52.89475813498558
19532,Gender,89.66419983101407
7080,CurrentCompanyType,81.62666260013673
14158,Gender,89.91356715822216
20651,CurrentCompanyType,81.61873797730212
10471,CurrentCompanyType,82.24974393817317
13069,DepartmentInCompany,53.866874235876566
13005,CurrentCompanyType,81.0011389616975
13074,Gender,89.11534644510508
7810,CurrentCompanyType,80.83612707181962
6379,MartialStatus,54.23057330500542
18331,CurrentCTC,56.770210241047
6233,DegreeBranch,53.81584133420136
13057,Gender,79.4105270953901
21986,CurrentCompanyType,80.83369273178876
7681,MartialStatus,54.10937020722601
21851,Gender,81.07251331562766
11567,CurrentCTC,57.5736915371687
18887,CurrentCompanyType,81.48368046790107
14257,TotalLeavesTaken,54.23875772158229
7728,EmpScore,90.08359062018187
12298,CurrentCompanyType,80.25471844871801
4023,CurrentCompanyType,80.64427858236685
23086,Gender,91.1870163815306
9688,CurrentCompanyType,79.67852041409863
16395,CurrentCompanyType,79.760074555151
12331,CurrentCompanyType,82.12876676427808
22752,CurrentCompanyType,79.18883777620555
4407,Gender,79.75348046955423
16142,CurrentCompanyType,82.02867802864314
4938,CurrentCompanyType,81.4714043888507
23590,MartialStatus,53.403978659089944
15522,CurrentCompanyType,81.14912209656248
10058,EmpScore,90.71351004753907
6280,Gender,79.67756884339883
18102,Gender,90.414919741673
13229,CurrentCompanyType,80.0662577146638
12765,CurrentCompanyType,80.49041061740145
3777,Gender,79.52642382135161
18897,CurrentCTC,54.201804475482874
3947,CurrentCompanyType,81.9283685903381
11604,CurrentCTC,55.897715435603345
11387,CurrentCompanyType,79.51575447103262
17192,Gender,78.85758301899823
2078,CurrentCompanyType,79.90377856165098
24306,CurrentCompanyType,81.9872169312652
20624,EmpScore,90.91061035661684
4673,CurrentCompanyType,80.63072676352625
19435,EmpScore,56.012723163757144
23202,CurrentCTC,52.98133501158113
14058,EmpScore,54.72701140107507
12207,CurrentCompanyType,80.42186702038751
18493,Gender,79.36976387844794
22763,CurrentCompanyType,80.75205974291154
